,Date,Country,Confirmed,Recovered,Deaths
18774,2020-04-30,Sweden,790.0,0.0,124.0
18674,2020-04-30,France,756.0,1248.0,289.0
18628,2020-04-30,Belgium,660.0,293.0,93.0
18974,2020-05-01,US,34037.0,10068.0,1947.0
18940,2020-05-01,Russia,7933.0,1601.0,96.0
18978,2020-05-01,United Kingdom,6204.0,33.0,741.0
18823,2020-05-01,Brazil,5015.0,2104.0,406.0
18934,2020-05-01,Peru,3483.0,724.0,73.0
18879,2020-05-01,India,2394.0,939.0,69.0
18973,2020-05-01,Turkey,2188.0,4922.0,84.0
18885,2020-05-01,Italy,1965.0,2304.0,269.0
18832,2020-05-01,Canada,1886.0,1340.0,227.0
18958,2020-05-01,Spain,1781.0,0.0,0.0
18913,2020-05-01,Mexico,1515.0,954.0,113.0
18852,2020-05-01,Ecuador,1402.0,355.0,163.0
18947,2020-05-01,Saudi Arabia,1344.0,392.0,7.0
18930,2020-05-01,Pakistan,1297.0,400.0,32.0
18866,2020-05-01,Germany,1068.0,3400.0,113.0
18881,2020-05-01,Iran,1006.0,1215.0,63.0
18835,2020-05-01,Chile,985.0,438.0,7.0
18952,2020-05-01,Singapore,932.0,24.0,1.0
18815,2020-05-01,Belarus,890.0,532.0,4.0
18938,2020-05-01,Qatar,687.0,64.0,2.0
19162,2020-05-02,US,29078.0,11367.0,1426.0
19128,2020-05-02,Russia,9623.0,1793.0,53.0
19011,2020-05-02,Brazil,4898.0,2898.0,349.0
19166,2020-05-02,United Kingdom,4815.0,4.0,622.0
19067,2020-05-02,India,2442.0,812.0,100.0
19122,2020-05-02,Peru,2075.0,1305.0,76.0
19161,2020-05-02,Turkey,1983.0,4451.0,78.0
19073,2020-05-02,Italy,1900.0,1665.0,474.0
19020,2020-05-02,Canada,1583.0,1050.0,147.0
19023,2020-05-02,Chile,1427.0,554.0,13.0
19146,2020-05-02,Spain,1366.0,5198.0,557.0
19135,2020-05-02,Saudi Arabia,1362.0,210.0,7.0
19101,2020-05-02,Mexico,1349.0,0.0,89.0
19050,2020-05-02,France,1213.0,451.0,166.0
19040,2020-05-02,Ecuador,1128.0,219.0,308.0
19118,2020-05-02,Pakistan,989.0,102.0,23.0
19003,2020-05-02,Belarus,911.0,199.0,4.0
19054,2020-05-02,Germany,890.0,2100.0,76.0
19069,2020-05-02,Iran,802.0,1032.0,65.0
19126,2020-05-02,Qatar,776.0,98.0,0.0
19350,2020-05-03,US,25501.0,4770.0,1313.0
19316,2020-05-03,Russia,10633.0,1626.0,58.0
19199,2020-05-03,Brazil,4726.0,2054.0,290.0
19354,2020-05-03,United Kingdom,4342.0,5.0,315.0
19310,2020-05-03,Peru,3394.0,1116.0,86.0
19255,2020-05-03,India,2806.0,956.0,68.0
19208,2020-05-03,Canada,2578.0,1107.0,111.0
19228,2020-05-03,Ecuador,2074.0,1168.0,193.0
19349,2020-05-03,Turkey,1670.0,4892.0,61.0
19323,2020-05-03,Saudi Arabia,1552.0,369.0,8.0
19261,2020-05-03,Italy,1389.0,1740.0,174.0
19289,2020-05-03,Mexico,1383.0,1070.0,93.0
19211,2020-05-03,Chile,1228.0,469.0,13.0
19306,2020-05-03,Pakistan,981.0,297.0,17.0
19257,2020-05-03,Iran,976.0,1072.0,47.0
19334,2020-05-03,Spain,884.0,1654.0,164.0
19191,2020-05-03,Belarus,877.0,79.0,2.0
19242,2020-05-03,Germany,697.0,1600.0,54.0
19314,2020-05-03,Qatar,679.0,130.0,0.0
19189,2020-05-03,Bangladesh,665.0,886.0,2.0
19538,2020-05-04,US,22335.0,7028.0,1240.0
19504,2020-05-04,Russia,10581.0,1456.0,76.0
19387,2020-05-04,Brazil,6794.0,2824.0,316.0
19542,2020-05-04,United Kingdom,3990.0,9.0,289.0
19443,2020-05-04,India,3932.0,1072.0,175.0
19416,2020-05-04,Ecuador,2343.0,133.0,5.0
19511,2020-05-04,Saudi Arabia,1645.0,342.0,7.0
19537,2020-05-04,Turkey,1614.0,5015.0,64.0
19396,2020-05-04,Canada,1453.0,1109.0,208.0
19498,2020-05-04,Peru,1444.0,877.0,58.0
19477,2020-05-04,Mexico,1434.0,0.0,117.0
19445,2020-05-04,Iran,1223.0,957.0,74.0
19449,2020-05-04,Italy,1221.0,1225.0,195.0
19399,2020-05-04,Chile,980.0,374.0,10.0
19494,2020-05-04,Pakistan,857.0,521.0,19.0
19379,2020-05-04,Belarus,784.0,63.0,4.0
19377,2020-05-04,Bangladesh,688.0,146.0,5.0
19426,2020-05-04,France,658.0,591.0,304.0
19502,2020-05-04,Qatar,640.0,146.0,0.0
19516,2020-05-04,Singapore,573.0,49.0,0.0
19726,2020-05-05,US,23976.0,2611.0,2142.0
19692,2020-05-05,Russia,10102.0,1770.0,95.0
19575,2020-05-05,Brazil,6835.0,2406.0,571.0
19730,2020-05-05,United Kingdom,4411.0,16.0,692.0
19686,2020-05-05,Peru,3817.0,986.0,100.0
19631,2020-05-05,India,2963.0,1295.0,127.0
19725,2020-05-05,Turkey,1832.0,5119.0,59.0
19699,2020-05-05,Saudi Arabia,1595.0,955.0,9.0
19587,2020-05-05,Chile,1373.0,295.0,5.0
19633,2020-05-05,Iran,1323.0,1096.0,63.0
19710,2020-05-05,Spain,1318.0,2143.0,185.0
19584,2020-05-05,Canada,1258.0,976.0,187.0
19665,2020-05-05,Mexico,1120.0,3363.0,236.0
19682,2020-05-05,Pakistan,1108.0,166.0,38.0
19614,2020-05-05,France,1104.0,1366.0,333.0
19637,2020-05-05,Italy,1075.0,2352.0,236.0
19690,2020-05-05,Qatar,951.0,114.0,0.0
19567,2020-05-05,Belarus,861.0,512.0,4.0
19618,2020-05-05,Germany,855.0,2400.0,0.0
19565,2020-05-05,Bangladesh,786.0,194.0,1.0
19914,2020-05-06,US,24980.0,119.0,2391.0
19763,2020-05-06,Brazil,11156.0,3149.0,650.0
19880,2020-05-06,Russia,10559.0,1462.0,86.0
19918,2020-05-06,United Kingdom,6116.0,8.0,649.0
19874,2020-05-06,Peru,3628.0,2114.0,89.0
19819,2020-05-06,India,3587.0,1189.0,92.0
19802,2020-05-06,France,3537.0,1237.0,275.0
19913,2020-05-06,Turkey,2253.0,4917.0,64.0
19870,2020-05-06,Pakistan,2024.0,663.0,50.0
19887,2020-05-06,Saudi Arabia,1687.0,1352.0,9.0
19821,2020-05-06,Iran,1680.0,1112.0,78.0
19853,2020-05-06,Mexico,1609.0,971.0,197.0
19772,2020-05-06,Canada,1479.0,1178.0,176.0
19825,2020-05-06,Italy,1444.0,8014.0,369.0
19806,2020-05-06,Germany,1155.0,4800.0,282.0
19775,2020-05-06,Chile,1032.0,479.0,6.0
19898,2020-05-06,Spain,996.0,2516.0,244.0
19755,2020-05-06,Belarus,905.0,617.0,5.0
19878,2020-05-06,Qatar,830.0,146.0,0.0
19753,2020-05-06,Bangladesh,790.0,0.0,3.0
20102,2020-05-07,US,27692.0,5126.0,2207.0
20068,2020-05-07,Russia,11231.0,2476.0,88.0
19951,2020-05-07,Brazil,9162.0,3980.0,602.0
20106,2020-05-07,United Kingdom,5618.0,36.0,539.0
20062,2020-05-07,Peru,3709.0,861.0,94.0
20007,2020-05-07,India,3364.0,1445.0,104.0
20041,2020-05-07,Mexico,1982.0,0.0,257.0
20101,2020-05-07,Turkey,1977.0,4782.0,57.0
20075,2020-05-07,Saudi Arabia,1793.0,1015.0,10.0
19980,2020-05-07,Ecuador,1583.0,0.0,36.0
19963,2020-05-07,Chile,1533.0,475.0,4.0
19960,2020-05-07,Canada,1507.0,1076.0,175.0
20009,2020-05-07,Iran,1485.0,1157.0,68.0
20013,2020-05-07,Italy,1401.0,3031.0,274.0
19994,2020-05-07,Germany,1268.0,1800.0,117.0
20086,2020-05-07,Spain,1122.0,2509.0,213.0
20066,2020-05-07,Qatar,918.0,216.0,0.0
19943,2020-05-07,Belarus,913.0,679.0,4.0
20080,2020-05-07,Singapore,741.0,78.0,0.0
19941,2020-05-07,Bangladesh,706.0,507.0,13.0
20290,2020-05-08,US,26906.0,3957.0,1518.0
20139,2020-05-08,Brazil,11121.0,3947.0,827.0
20256,2020-05-08,Russia,10699.0,2805.0,98.0
20294,2020-05-08,United Kingdom,4652.0,27.0,627.0
20195,2020-05-08,India,3344.0,1111.0,96.0
20250,2020-05-08,Peru,3321.0,624.0,87.0
20229,2020-05-08,Mexico,1906.0,2533.0,199.0
20289,2020-05-08,Turkey,1848.0,3412.0,48.0
20246,2020-05-08,Pakistan,1791.0,1066.0,14.0
20263,2020-05-08,Saudi Arabia,1701.0,1322.0,10.0
20197,2020-05-08,Iran,1556.0,1093.0,55.0
20168,2020-05-08,Ecuador,1480.0,0.0,50.0
20148,2020-05-08,Canada,1473.0,979.0,156.0
20274,2020-05-08,Spain,1410.0,2637.0,229.0
20151,2020-05-08,Chile,1391.0,496.0,9.0
20201,2020-05-08,Italy,1327.0,2747.0,243.0
20254,2020-05-08,Qatar,1311.0,84.0,0.0
20178,2020-05-08,France,1284.0,701.0,243.0
20182,2020-05-08,Germany,1158.0,0.0,118.0
20131,2020-05-08,Belarus,933.0,417.0,5.0
20478,2020-05-09,US,25621.0,13541.0,1615.0
20444,2020-05-09,Russia,10817.0,5308.0,104.0
20327,2020-05-09,Brazil,9167.0,2388.0,639.0
20482,2020-05-09,United Kingdom,3896.0,4.0,346.0
20438,2020-05-09,Peru,3168.0,1234.0,100.0
20383,2020-05-09,India,3113.0,1414.0,116.0
20434,2020-05-09,Pakistan,2301.0,279.0,37.0
20417,2020-05-09,Mexico,1938.0,1510.0,193.0
20451,2020-05-09,Saudi Arabia,1704.0,1024.0,10.0
20477,2020-05-09,Turkey,1546.0,3084.0,50.0
20385,2020-05-09,Iran,1529.0,1227.0,48.0
20339,2020-05-09,Chile,1247.0,507.0,10.0
20336,2020-05-09,Canada,1244.0,1023.0,126.0
20442,2020-05-09,Qatar,1130.0,79.0,1.0
20389,2020-05-09,Italy,1083.0,4008.0,194.0
20319,2020-05-09,Belarus,951.0,566.0,5.0
20456,2020-05-09,Singapore,753.0,256.0,0.0
20370,2020-05-09,Germany,736.0,1600.0,39.0
20462,2020-05-09,Spain,721.0,2804.0,179.0
20466,2020-05-09,Sweden,656.0,0.0,45.0
20666,2020-05-10,US,19710.0,3635.0,731.0
20632,2020-05-10,Russia,11012.0,2390.0,88.0
20515,2020-05-10,Brazil,6638.0,3272.0,467.0
20571,2020-05-10,India,4353.0,1668.0,111.0
20670,2020-05-10,United Kingdom,3924.0,1.0,268.0
20626,2020-05-10,Peru,2292.0,1103.0,75.0
20639,2020-05-10,Saudi Arabia,1912.0,1313.0,7.0
20527,2020-05-10,Chile,1647.0,445.0,8.0
20622,2020-05-10,Pakistan,1598.0,254.0,23.0
20605,2020-05-10,Mexico,1562.0,0.0,112.0
20665,2020-05-10,Turkey,1542.0,3211.0,47.0
20573,2020-05-10,Iran,1383.0,1079.0,51.0
20630,2020-05-10,Qatar,1189.0,304.0,1.0
20524,2020-05-10,Canada,1173.0,847.0,168.0
20585,2020-05-10,Kuwait,1065.0,107.0,9.0
20507,2020-05-10,Belarus,921.0,356.0,5.0
20505,2020-05-10,Bangladesh,887.0,236.0,14.0
20644,2020-05-10,Singapore,876.0,425.0,0.0
20577,2020-05-10,Italy,802.0,2155.0,165.0
20669,2020-05-10,United Arab Emirates,781.0,509.0,13.0
20854,2020-05-11,US,18621.0,16564.0,1156.0
20820,2020-05-11,Russia,11656.0,5495.0,94.0
20703,2020-05-11,Brazil,6895.0,2427.0,530.0
20858,2020-05-11,United Kingdom,3883.0,13.0,211.0
20759,2020-05-11,India,3607.0,1580.0,82.0
20838,2020-05-11,Spain,3086.0,973.0,123.0
20827,2020-05-11,Saudi Arabia,1966.0,1280.0,9.0
20810,2020-05-11,Pakistan,1747.0,492.0,47.0
20761,2020-05-11,Iran,1683.0,1279.0,45.0
20814,2020-05-11,Peru,1515.0,1057.0,72.0
20793,2020-05-11,Mexico,1305.0,1276.0,108.0
20715,2020-05-11,Chile,1197.0,493.0,11.0
20712,2020-05-11,Canada,1173.0,898.0,124.0
20853,2020-05-11,Turkey,1114.0,3089.0,55.0
20818,2020-05-11,Qatar,1103.0,87.0,0.0
20693,2020-05-11,Bangladesh,1034.0,252.0,11.0
20695,2020-05-11,Belarus,933.0,125.0,4.0
20765,2020-05-11,Italy,744.0,1401.0,179.0
20746,2020-05-11,Germany,697.0,1217.0,92.0
20857,2020-05-11,United Arab Emirates,680.0,577.0,3.0
21042,2020-05-12,US,21495.0,2446.0,1674.0
21008,2020-05-12,Russia,10899.0,3711.0,107.0
20891,2020-05-12,Brazil,8620.0,5213.0,808.0
20947,2020-05-12,India,3524.0,1871.0,121.0
21046,2020-05-12,United Kingdom,3409.0,8.0,628.0
21002,2020-05-12,Peru,3237.0,918.0,96.0
20998,2020-05-12,Pakistan,2255.0,257.0,31.0
20981,2020-05-12,Mexico,1997.0,2835.0,353.0
21015,2020-05-12,Saudi Arabia,1911.0,2520.0,9.0
21041,2020-05-12,Turkey,1704.0,3109.0,53.0
20903,2020-05-12,Chile,1658.0,520.0,12.0
21006,2020-05-12,Qatar,1526.0,179.0,0.0
20949,2020-05-12,Iran,1481.0,935.0,48.0
20953,2020-05-12,Italy,1402.0,2452.0,172.0
20900,2020-05-12,Canada,1155.0,1048.0,185.0
20961,2020-05-12,Kuwait,991.0,194.0,10.0
20881,2020-05-12,Bangladesh,969.0,245.0,11.0
20883,2020-05-12,Belarus,967.0,443.0,7.0
20920,2020-05-12,Ecuador,910.0,0.0,182.0
21020,2020-05-12,Singapore,849.0,626.0,0.0
21230,2020-05-13,US,21030.0,13143.0,1763.0
21079,2020-05-13,Brazil,11923.0,5827.0,779.0
21196,2020-05-13,Russia,10028.0,4491.0,96.0
21190,2020-05-13,Peru,4247.0,1000.0,112.0
21135,2020-05-13,India,3763.0,1980.0,136.0
21234,2020-05-13,United Kingdom,3244.0,9.0,495.0
21091,2020-05-13,Chile,2660.0,740.0,11.0
21137,2020-05-13,Iran,1958.0,1071.0,50.0
21203,2020-05-13,Saudi Arabia,1905.0,2365.0,9.0
21169,2020-05-13,Mexico,1862.0,1055.0,294.0
21229,2020-05-13,Turkey,1639.0,2826.0,58.0
21194,2020-05-13,Qatar,1390.0,124.0,0.0
21069,2020-05-13,Bangladesh,1162.0,214.0,19.0
21088,2020-05-13,Canada,1149.0,1122.0,125.0
21186,2020-05-13,Pakistan,962.0,87.0,24.0
21071,2020-05-13,Belarus,952.0,737.0,4.0
21122,2020-05-13,Germany,927.0,1500.0,123.0
21141,2020-05-13,Italy,888.0,3502.0,195.0
21149,2020-05-13,Kuwait,751.0,162.0,7.0
21233,2020-05-13,United Arab Emirates,725.0,511.0,3.0
